Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Nucleus/Cell area ratio
123_3.tif,f360cefb-ca5e-46d2-9430-7fafdd37f626,Cell,,,VTA,Polygon,133.96,367.74,15.3246,14.9798,0.8582,5.103,3.8123,0.643,2.8691,548,2.517,19,1,18,1.9372,370,4.936,42,1,41,30.6859,5861,25.6822,132,2,130,88.8829,35.9271,0.8653,13.1353,8.2457,0.7703,2.9611,3.0202,36,1,2.4901,7.223,67,1,21.7948,22.6268,133,2,2.9803,3.1159,36,1,2.6055,7.6114,67,1,19.9388,21.4914,133,2,0.1705
123_3.tif,d82f347f-eca2-4fb7-baf0-1a90f90c3648,Cell,,,VTA,Polygon,109.07,369.37,29.4394,23.0518,0.6962,8.1584,5.0002,0.8129,3.3297,1222,4.8115,44,1,43,2.436,894,7.7188,89,1,88,89.3569,32794,53.8802,255,2,253,163.7317,46.4216,0.9548,15.1532,14.0808,0.2522,3.3328,4.9564,63,1,2.8415,8.3945,94,1,36.9705,40.7426,255,2,3.3335,4.9892,63,1,2.9309,8.5359,94,1,25.4165,25.459,177,2,0.1785
123_3.tif,33036c5e-5a42-4d69-8bb6-c1702abab045,Cell,,,VTA,Polygon,306.78,372.73,73.9616,36.67,0.6912,12.3942,8.2438,0.7705,3.039,2808,3.2893,31,1,30,3.9805,3678,10.1241,84,1,83,89.9838,83145,56.7088,255,2,253,277.134,62.3545,0.8957,20.8997,17.1819,0.5001,2.9884,3.1961,40,1,3.1923,8.8052,94,1,41.1254,46.3132,255,2,2.9698,3.1616,40,1,2.9025,8.2508,94,1,23.1608,23.4802,164,2,0.2676
123_3.tif,4381fecb-4464-4c0f-89bf-260714bb4d27,Cell,,,VTA,Polygon,121.63,373.93,50.8939,29.3451,0.7427,11.5702,6.2029,0.8369,2.6272,1663,2.3613,25,1,24,3.1801,2013,10.4772,108,1,107,190.7836,120766,64.1855,255,25,230,180.8307,51.4735,0.8577,19.0345,13.4566,0.7233,3.2904,6.1893,134,1,2.9274,9.0496,109,1,79.2655,82.916,255,1,3.5509,7.1366,134,1,2.8282,8.4247,109,1,35.4746,33.9835,210,1,0.2811
123_3.tif,fe9ed145-41d9-4330-aec0-7d4c1faca4e6,Cell,,,VTA,Polygon,7.795,372.27,29.3588,20.3794,0.8883,6.611,5.9107,0.3422,2.6981,1001,3.035,47,1,46,2.0728,769,6.3029,53,1,52,226.0108,83850,46.9823,255,61,194,102.8364,41.2763,0.7585,13.598,11.7842,0.5882,3.3346,6.5632,161,0,2.6192,7.3731,57,0,87.5778,97.1539,255,0,3.5947,7.5302,161,0,2.8425,7.7602,57,0,31.0154,36.8475,241,0,0.2851
123_3.tif,db81835b-b61a-4bad-b5c5-2f9f97249fe3,Cell,,,VTA,Polygon,396.8,373.06,35.408,24.0297,0.7706,7.9557,6.5192,0.5913,2.6727,1184,2.0731,24,1,23,3.167,1403,8.2057,71,1,70,109.8352,48657,59.0986,255,6,249,210.0282,52.452,0.9593,17.8118,14.3406,0.5649,3.0445,3.1354,37,1,3.2847,8.986,94,1,38.1804,45.5549,255,2,3.1207,3.3064,37,1,3.3088,9.1391,94,1,23.5049,22.7795,125,2,0.169
123_3.tif,b6b934e3-7859-45c6-bf61-530a389bad83,Cell,,Trpc6: Th,VTA,Polygon,425.59,372.1,29.1975,21.9759,0.7597,8.1329,4.7973,0.7997,14.545,5338,26.2895,176,1,175,47.1008,17286,55.5205,255,1,254,72.1471,26478,43.0343,255,2,253,132.3565,46.0647,0.7838,16.2755,12.718,0.611,15.5864,28.2776,255,1,19.0821,36.2974,255,1,33.5085,34.8978,255,2,15.8857,28.8265,255,1,11.0298,22.8382,173,1,22.4041,22.0029,129,2,0.2241
123_3.tif,05e69f79-1aa7-468a-8b04-bc62a7e1c43c,Cell,,,VTA,Polygon,222.11,374.11,22.5837,28.0001,0.362,10.2639,5.184,0.8727,3.0138,871,3.1446,25,1,24,2.8824,833,7.8134,64,1,63,32.5363,9403,26.2123,121,2,119,127.5171,50.1858,0.6362,18.866,11.4804,0.7397,3.0503,3.2539,46,1,3.3172,9.4236,113,1,22.2694,21.5508,125,2,3.0585,3.2789,46,1,3.4138,9.7455,113,1,19.9869,19.6664,125,2,0.1811
123_3.tif,d351cd8a-f39a-4c77-9c04-1ad3479eb0e7,Cell,,,VTA,Polygon,143.31,374.02,45.4093,30.2164,0.625,9.5765,6.9431,0.7465,2.9352,1676,2.6835,23,1,22,2.718,1552,7.3596,70,1,69,133.5359,76249,69.26,255,6,249,188.0091,51.9801,0.8744,18.6651,14.4205,0.4671,3.0274,3.3815,64,1,3.3611,9.578,141,1,61.7556,63.1183,255,1,3.0574,3.5789,64,1,3.5696,10.1873,141,1,38.481,38.8492,255,1,0.2424
123_3.tif,09357fab-ac7a-478f-8c9e-e643435dc756,Cell,,,VTA,Polygon,364.01,373.92,18.1476,18.3582,0.6767,6.9955,4.0092,0.8488,3.2257,729,3.4702,29,1,28,3.7389,845,11.4176,114,1,113,29.8761,6752,23.1379,97,2,95,117.9191,44.8126,0.7379,16.9096,10.2172,0.8582,2.985,2.8856,36,1,3.3579,9.8361,138,1,22.4993,21.0137,147,2,2.941,2.7649,36,1,3.2884,9.5226,138,1,21.1527,20.3253,147,2,0.1493
123_3.tif,0488283c-a4a0-4fab-9dc3-cd1c8e4835f4,Cell,,,VTA,Polygon,85.76,373.53,16.3732,18.5362,0.5988,6.9846,3.794,0.8662,3.1737,676,3.2145,18,1,17,3.6901,786,10.975,93,1,92,29.7277,6332,23.2479,98,2,96,186.0734,49.3684,0.9594,17.2202,13.8439,0.6118,2.9485,2.8121,24,1,2.7644,7.9316,93,1,20.5656,21.1616,140,2,2.9256,2.7677,24,1,2.6703,7.5512,78,1,19.6345,20.7184,140,2,0.0908
123_3.tif,169f0658-38c7-41b4-b97c-9d94d837375a,Cell,,,VTA,Polygon,232.92,379.44,63.8796,30.8666,0.8425,11.2066,7.324,0.7504,3.6314,2887,8.3131,139,1,138,2.1157,1682,6.4616,73,1,72,231.0566,183690,47.6542,255,19,236,225.9174,56.4123,0.8921,20.5153,16.1684,0.5963,3.4864,5.9452,139,1,2.627,7.8129,107,1,84.9497,98.2087,255,1,3.4291,4.6906,65,1,2.8293,8.2798,107,1,27.1324,27.7373,198,1,0.2816
123_3.tif,59e8e058-bccc-494d-9319-0ec1f7672dfc,Cell,,,VTA,Polygon,187.56,376.09,43.8769,26.2176,0.8022,9.1757,7.1491,0.6373,6.2172,3407,9.4483,99,1,98,9.0055,4935,19.8168,145,1,144,227.3139,124568,49.6269,255,26,229,178.895,50.0818,0.8963,18.5631,12.5314,0.7289,5.4901,9.1771,183,1,4.5369,12.6795,145,1,74.5995,94.6459,255,1,5.2518,9.0767,183,1,3.0724,8.732,69,1,24.5472,30.5669,255,1,0.2443
123_3.tif,e7aa1b40-103b-4113-a6cb-92f32c47a595,Cell,,,VTA,Polygon,4.513,381.8,37.9083,27.6452,0.6233,11.6363,4.2374,0.9391,2.5581,1210,2.6802,31,0,31,2.1818,1032,5.5331,49,0,49,168.4693,79686,83.9939,255,0,255,116.6286,43.9089,0.7602,17.0287,10.224,0.7066,2.5538,3.0616,32,0,2.0186,6.2505,69,0,68.1483,87.3143,255,0,2.5517,3.2314,32,0,1.9396,6.571,69,0,19.5793,25.8426,211,0,0.3243
123_3.tif,92e0f0a7-fdea-4737-96b9-8c2c42ed4d43,Cell,,,VTA,Polygon,371.91,379.02,15.486,16.4898,0.7157,5.8499,4.1497,0.7268,3.03,606,3.6005,36,1,35,2.965,593,7.9726,52,1,51,35.02,7004,28.9027,136,2,134,113.0797,40.1372,0.8821,14.6175,11.546,0.5677,2.9893,2.9474,36,1,3.2989,9.3542,122,1,23.4036,23.5564,197,2,2.9826,2.8262,32,1,3.3544,9.5661,122,1,21.4755,21.9744,197,2,0.141
123_3.tif,15099bea-a2e1-4d4b-a049-b866d7fd0577,Cell,,,VTA,Polygon,133.14,382.51,66.1379,30.5319,0.8916,10.1503,8.3486,0.4969,2.5395,2090,3.0017,49,1,48,2.1762,1791,6.373,60,1,59,240.4848,197919,34.9577,255,68,187,205.6728,54.5168,0.8696,18.6881,14.32,0.5997,3.6891,7.5052,163,1,2.5814,7.2859,75,1,95.2365,105.0829,255,1,4.2357,8.827,163,1,2.7741,7.6762,75,1,26.1785,30.1126,255,1,0.3209
123_3.tif,a1a15c30-3083-4e30-96bb-6b41e4f4b6ed,Cell,,Trpc6: Th,VTA,Polygon,434.98,381.87,109.1276,41.2401,0.8063,13.707,10.8089,0.6111,191.7448,260006,70.1142,255,19,236,25.7817,34960,54.7275,255,1,254,179.4911,243390,66.5775,255,6,249,321.8174,67.2294,0.8947,23.573,17.6431,0.702,134.0115,102.6105,255,0,11.6025,35.121,255,1,81.5506,84.7243,255,1,104.2901,104.0249,255,0,4.303,13.0592,237,1,31.1302,33.3261,221,1,0.3381
123_3.tif,c24de8e3-c013-4015-b07c-c03c260fb81b,Cell,,,VTA,Polygon,168.2,377.62,25.0034,24.8358,0.5094,7.764,6.4376,0.5423,4.6294,1449,5.1909,46,1,45,4.8019,1503,11.083,72,1,71,31.607,9893,26.0601,145,2,143,156.15,47.4188,0.8727,16.7859,12.9087,0.6785,4.0573,6.5044,115,1,3.747,10.0447,107,1,22.8978,22.1553,145,2,3.947,6.7239,115,1,3.5437,9.8227,107,1,21.2192,20.917,125,2,0.1598
123_3.tif,6a87a467-0367-4f56-bdc8-ce2a5c073ffc,Cell,,,VTA,Polygon,342.53,381.23,11.0499,14.013,0.7071,5.588,2.7746,0.8505,3.1667,437,3.0099,22,2,20,3.3043,456,8.0161,56,1,55,41.6014,5741,30.2456,142,2,140,111.0633,38.892,0.9227,13.8634,10.1276,0.6528,2.9978,2.9021,28,1,3.0697,8.4426,80,1,22.0886,23.3328,160,2,2.979,2.8905,28,1,3.0436,8.4915,80,1,19.9153,21.3706,160,2,0.0991
123_3.tif,77a2c46b-7854-4de4-9e0f-426683f4e0ba,Cell,,,VTA,Polygon,43.16,381.66,52.1038,26.9389,0.9022,9.2239,7.155,0.5842,2.681,1748,2.6656,38,1,37,1.9647,1281,5.4548,63,1,62,232.7454,151750,42.2485,255,58,197,227.2079,55.0881,0.9408,18.4224,15.7465,0.4381,3.1686,3.2787,38,1,2.6622,7.3796,101,1,72.4248,92.922,255,1,3.3153,3.429,38,1,2.8721,7.8563,101,1,24.1657,25.0521,174,1,0.2315
123_3.tif,47a8f7cc-5ca8-478c-9280-1fd9f1be0e15,Cell,,,VTA,Polygon,27.4,382.76,34.3595,22.6259,0.8434,7.5868,6.1828,0.4981,2.8581,1229,2.7576,20,1,19,3.3047,1421,10.4461,101,1,100,221.1884,95111,51.3011,255,49,206,150.9074,45.3496,0.9221,16.309,12.7744,0.5664,3.2073,4.8072,90,1,2.9995,10.38,222,1,69.4434,91.6305,255,1,3.3114,5.2625,90,1,2.9085,10.3621,222,1,24.1935,34.6106,255,1,0.2298
123_3.tif,6e209bac-d6e6-4386-86eb-8b482e42c6e4,Cell,,,VTA,Polygon,111.46,382.99,54.0395,28.9181,0.812,10.1373,7.3531,0.7247,2.3759,1599,1.6128,18,1,17,2.266,1525,6.4105,54,1,53,228.2897,153639,45.9812,255,37,218,151.6333,47.7371,0.8362,16.3359,13.8108,0.4656,2.6038,2.2614,26,1,3.1837,11.8959,244,1,106.727,99.4658,255,1,2.7306,2.5436,26,1,3.6942,14.0256,244,1,39.114,37.7391,204,1,0.3554
123_3.tif,17caece3-0f41-43ff-9725-fbd6b699403e,Cell,,,VTA,Polygon,100.05,381.01,17.0184,21.2801,0.4723,8.3476,3.9607,0.8987,3.1267,691,2.7039,15,1,14,2.6878,594,7.2493,56,1,55,29.3484,6486,23.9811,108,2,106,148.0038,46.0922,0.8754,17.3773,11.8706,0.7433,2.9428,3.0514,38,1,3.0996,8.6498,112,1,20.9679,21.8101,129,2,2.9177,3.0958,38,1,3.1559,8.8245,112,1,19.8218,21.2487,129,2,0.1168
123_3.tif,e5b55664-5d4c-40b2-8af6-72cc41d67b7d,Cell,,,VTA,Polygon,213.79,381.92,9.2754,12.2982,0.7707,4.3191,3.1408,0.7156,3.5081,435,3.161,18,1,17,5.629,698,15.4817,119,1,118,30.6371,3799,22.9784,99,2,97,101.9492,39.5543,0.8189,13.5453,10.6801,0.5931,3.6914,7.6577,175,1,3.9369,10.6233,119,1,22.4854,22.365,187,2,3.7113,7.9954,175,1,3.7533,9.9473,70,1,21.601,22.1277,187,2,0.0948
123_3.tif,cbd1582a-2617-4bfe-a27b-c96280b9d29c,Cell,,,VTA,Polygon,296.98,387.17,100.3361,37.7978,0.8825,14.087,9.8253,0.7027,2.7679,3446,2.6139,34,1,33,3.3068,4117,9.6563,120,1,119,216.0145,268938,52.9798,255,15,240,294.5557,63.2053,0.9266,21.6796,18.5566,0.4191,3.5273,6.7171,201,1,2.8264,8.2121,120,1,88.0891,99.0884,255,1,3.9192,8.027,201,1,2.5785,7.3469,94,1,22.0854,25.1699,184,1,0.3408
123_3.tif,fce081a6-949f-45d0-9b94-4320990d072a,Cell,,,VTA,Polygon,75,382.41,11.1305,14.1608,0.6975,4.699,3.4231,0.6425,3.2917,474,3.7489,24,1,23,2.1181,305,5.7967,49,1,48,34.0625,4905,27.1209,120,2,118,127.2752,42.0298,0.9054,14.2642,11.1102,0.5791,3.3253,4.5107,80,1,2.7785,8.0199,83,1,23.4108,22.8511,160,2,3.3287,4.5812,80,1,2.8447,8.2084,83,1,22.3426,22.1076,160,2,0.0873
123_3.tif,802039e0-38f9-4f47-b7bc-f49845f90e52,Cell,,Th,VTA,Polygon,187.31,386.89,38.3116,26.0621,0.7088,9.697,6.1497,0.8016,132.0565,63123,58.5124,255,4,251,4.1255,1972,10.5525,83,1,82,211.3766,101038,55.8387,255,9,246,130.9047,47.8222,0.7193,18.599,10.7503,0.8489,103.1241,77.1836,255,1,3.2125,8.8382,83,1,79.0418,93.9217,255,1,91.0983,80.7547,255,1,2.833,7.9932,70,1,24.0365,29.7156,253,1,0.2922
123_3.tif,0bcee769-a1a2-4292-91c0-a2753da55691,Cell,,Th,VTA,Polygon,177.6,384.1,15.3246,16.8961,0.6746,5.8123,4.7506,0.6341,139.3436,27172,111.4912,255,2,253,9.0103,1757,20.0517,123,1,122,35.3128,6886,26.5145,149,2,147,71.0579,34.5815,0.7467,13.5167,8.4817,0.7314,101.6787,113.2456,255,1,5.836,15.1621,123,1,28.2591,23.7613,149,2,91.0189,111.528,255,1,4.9376,13.342,116,1,26.2627,22.5454,147,2,0.2175
123_3.tif,03250f87-d2d4-4faf-9cd0-ecc4cbbad9cf,Cell,,,VTA,Polygon,312.42,386.23,32.827,22.5408,0.8119,8.2157,5.8126,0.6988,2.8738,1184,2.8118,26,1,25,2.8786,1186,8.2158,68,1,67,107.6384,44347,51.3196,255,3,252,125.1781,43.8654,0.8175,16.826,10.6663,0.7701,3.0219,3.2165,45,1,2.7376,7.8524,72,1,50.7267,49.8519,255,2,3.0752,3.3499,45,1,2.6868,7.7204,72,1,30.2126,29.0557,170,2,0.2628
123_3.tif,6b0da24e-446f-4c32-8cfe-4e3b4417fc24,Cell,,,VTA,Polygon,364.18,385.56,13.9535,16.1724,0.6704,6.1912,3.0543,0.886,3.486,624,3.4663,30,1,29,4.0391,723,11.1594,76,1,75,34.0391,6093,25.7713,123,2,121,99.2875,38.4039,0.846,13.901,8.836,0.7184,3.0016,2.9707,40,1,3.7906,9.6704,79,1,22.6185,22.4159,135,2,2.9193,2.8718,40,1,3.7483,9.3993,79,1,20.6771,21.2044,135,2,0.1447
123_3.tif,098a6514-cfde-43df-ac7f-5c0a899fd215,Cell,,,VTA,Polygon,170.57,386.66,13.7115,16.2743,0.6506,6.0188,3.2937,0.8837,4.7558,818,4.2452,22,2,20,4.8256,830,11.5518,69,1,68,31.6744,5448,23.1292,110,2,108,32.6657,23.428,0.7479,9.8806,5.1425,0.8351,6.1634,8.4616,93,1,5.1195,12.1598,69,1,26.5902,22.4765,140,2,7.1807,10.3962,93,1,5.3319,12.6008,66,1,22.916,21.2962,140,2,0.4188
123_3.tif,ac3d1016-eb8b-4bc0-9f48-13518c3c9e88,Cell,,,VTA,Polygon,163.91,389.31,10.4046,13.1733,0.7534,5.1283,3.2359,0.737,4.5328,621,4.4919,21,1,20,3.7664,516,10.3521,61,1,60,31.3139,4290,24.1392,102,2,100,94.1255,36.7446,0.8761,14.584,8.8884,0.7821,3.8648,4.1513,43,1,3.8152,9.8924,75,1,23.2643,21.1083,102,2,3.7762,4.0981,43,1,3.8217,9.835,75,1,22.1957,20.4487,101,2,0.1145
123_3.tif,a97c62c4-6e15-42ef-9936-396bd408a7e2,Cell,,,VTA,Polygon,226.83,390.06,23.1483,19.7666,0.7445,7.0513,4.3816,0.8088,3.2699,945,3.5575,25,1,24,4.1349,1195,11.5431,84,1,83,29.7405,8595,23.9352,115,2,113,137.1152,44.8536,0.8564,15.6534,11.4035,0.6893,3.4155,4.5724,57,1,3.5029,10.2941,124,1,21.3022,21.6578,148,2,3.4452,4.7536,57,1,3.3739,10.0195,124,1,19.5788,20.7537,148,2,0.1669
123_3.tif,544638a1-8519-4880-a839-b75b58a07fb2,Cell,,,VTA,Polygon,214.23,390.32,19.4381,19.4845,0.6434,6.4196,4.7425,0.7669,3.6827,917,4.0341,27,1,26,4.8434,1206,11.4619,60,1,59,30.755,7658,24.4134,128,2,126,91.4639,38.1693,0.7889,14.3868,8.4043,0.8193,3.2002,3.4502,37,1,3.6567,9.6741,68,1,21.7173,21.7129,128,2,3.0652,3.258,37,1,3.3247,9.091,68,1,19.1888,20.1978,123,2,0.2158
123_3.tif,203f3c99-cf34-4713-abb8-2d06b85eea9c,Cell,,,VTA,Polygon,322.07,390.21,49.6034,31.4019,0.6321,11.973,5.7156,0.897,2.6995,1671,2.746,29,1,28,3.1696,1962,8.9985,70,1,69,126.4071,78246,57.1549,255,3,252,130.0175,45.5209,0.7885,18.17,9.6985,0.8424,2.8245,2.7466,29,1,3.1836,9.6017,138,1,67.8053,63.3469,255,2,2.9019,2.7454,26,1,3.1922,9.9616,138,1,31.4945,32.0792,194,2,0.3793
123_3.tif,57418455-b8ce-4fad-a092-b73f0586cded,Cell,,,VTA,Polygon,67.57,390.51,53.3136,26.9191,0.9245,9.315,7.461,0.5184,3.0633,2031,3.5429,36,1,35,2.0151,1336,5.793,75,1,74,240.4449,159415,36.7116,255,27,228,171.7973,50.262,0.8546,18.0971,12.2563,0.6901,3.2065,3.5158,47,1,2.684,8.5424,181,1,90.662,104.5091,255,0,3.2709,3.5028,47,1,2.9851,9.5109,181,1,23.2444,24.1322,154,0,0.307
123_3.tif,b0c92b52-8443-415e-a128-2acdd3d68b5b,Cell,,,VTA,Polygon,331.95,387.18,13.8728,16.0751,0.6746,6.1821,3.2459,0.8855,2.6517,472,2.1582,17,1,16,2.3258,414,6.4515,49,1,48,51.1236,9100,34.654,141,2,139,80.9786,35.7581,0.7959,12.7107,9.4555,0.5262,2.7396,2.3985,27,1,2.4105,7.0284,77,1,31.507,28.4935,141,2,2.7585,2.4479,27,1,2.4287,7.1499,77,1,27.2899,25.0793,141,2,0.1743
123_3.tif,ba08b065-24d7-4af7-9197-d6d64018a85a,Cell,,,VTA,Polygon,121.04,390.28,10.082,13.4445,0.7009,4.4167,3.7178,0.3123,3.1818,420,4.0846,35,1,34,3.7045,489,8.5567,57,1,56,29.5758,3904,21.8915,105,2,103,134.2922,42.1486,0.9499,14.3088,12.1754,0.4551,3.7215,7.0807,107,1,2.9388,8.4593,125,1,23.1387,21.6039,126,2,3.7679,7.2801,107,1,2.8729,8.4504,125,1,22.5847,21.4962,126,2,0.0763
123_3.tif,495a2b76-952e-45cc-ae59-3424b87ed85c,Cell,,Th,VTA,Polygon,173.88,392.82,16.4538,17.9249,0.6435,6.5013,4.4291,0.7889,216.6986,45290,63.8344,255,14,241,4.8038,1004,12.3777,80,1,79,34.2584,7160,25.7904,142,2,140,81.3819,35.7056,0.8022,12.3622,9.6871,0.6378,127.3577,99.3928,255,1,4.5682,11.3739,106,1,26.0623,23.6674,142,2,104.1046,93.6756,255,1,4.5068,11.1052,106,1,23.929,22.6175,136,2,0.2037
123_3.tif,41ea0e43-3ea3-4004-8c2f-139ba44205d9,Cell,,,VTA,Polygon,356.9,391.91,29.0362,21.7637,0.7703,7.4687,5.7192,0.4607,3.1436,1138,3.114,22,1,21,3.0773,1114,8.2226,51,1,50,30.1547,10916,25.3162,120,2,118,168.6517,48.9342,0.8851,17.0345,12.5077,0.6878,3.0813,3.0808,30,1,3.4278,9.4269,71,1,22.0225,21.9166,180,2,3.0682,3.0745,30,1,3.5012,9.6605,71,1,20.3208,20.7448,180,2,0.1727
123_3.tif,ed4fe0c8-9068-42da-bbc3-9b672aabfa97,Cell,,Th,VTA,Polygon,4.68,395.61,31.6172,23.3374,0.7295,9.355,4.677,0.8886,13.281,5246,30.3324,255,0,255,2.8177,1113,8.1997,59,0,59,91.7494,36241,50.2497,255,0,255,140.0188,46.1465,0.8263,16.6423,10.508,0.7331,10.4376,24.8277,255,0,2.1133,6.6194,66,0,31.6791,43.2201,255,0,9.6019,22.9068,239,0,1.9062,6.0654,66,0,14.0246,17.4178,109,0,0.2219
123_3.tif,3cd69d62-b825-43e1-b9ac-70a844ffbeec,Cell,,,VTA,Polygon,105.02,393.68,14.5181,15.6138,0.7483,5.1405,4.3578,0.4629,2.8865,534,2.6112,20,1,19,2.5784,477,7.3997,72,1,71,31.4162,5812,25.3254,135,2,133,128.9689,42.0573,0.9162,14.8209,11.4831,0.5929,3.8919,6.4027,101,1,3.0537,8.6615,99,1,22.3067,22.0211,143,2,4.0233,6.7319,101,1,3.1158,8.8134,99,1,21.1165,21.2758,143,2,0.1135
123_3.tif,d63bc7b6-4230-46a6-9636-47b15057845a,Cell,,,VTA,Polygon,314.15,393.26,13.9535,14.9232,0.7873,5.3856,3.7723,0.6071,2.8462,518,2.7449,17,2,15,3.1758,578,8.7299,60,1,59,125.3352,22811,56.1923,255,19,236,27.1004,22.6832,0.6619,8.0732,6.0639,0.6022,2.7302,2.4634,17,2,2.6891,7.4926,60,1,93.2903,60.3619,255,2,2.5975,2.0962,17,2,2.1321,5.737,50,1,56.6101,41.0674,255,2,0.5322
123_3.tif,f4a71155-aea3-4fba-ba13-cc923e0e5073,Cell,,Th,VTA,Polygon,194.85,394.66,39.9247,28.7903,0.6053,9.6162,7.1734,0.696,140.1135,70337,94.4457,255,1,254,4.6414,2330,11.7141,90,1,89,31.0458,15585,25.9752,137,2,135,205.3502,56.6427,0.8043,19.5101,14.9944,0.5619,64.8712,84.6514,255,1,3.5923,10.3753,161,1,21.7027,21.8239,137,2,46.3919,70.7562,255,1,3.3346,10.0056,161,1,19.408,20.0284,121,2,0.197
123_3.tif,069f578a-b84f-4ce1-be29-0502aea6919c,Cell,,,VTA,Polygon,436.96,397.09,94.5288,38.0561,0.8202,12.5522,10.5933,0.5289,3.3952,3986,3.9343,49,1,48,3.77,4426,11.2392,133,1,132,221.4072,259932,48.8269,255,34,221,252.6146,61.3693,0.8429,21.3081,15.0962,0.6446,9.6504,29.9005,255,1,3.5876,10.7437,135,1,100.7738,101.1808,255,1,13.3952,37.1863,255,1,3.4783,10.4373,135,1,28.5538,31.747,233,1,0.372
123_3.tif,5545ab86-d59e-4e62-a407-12da5e43fe8b,Cell,,,VTA,Polygon,339.89,393.55,15.6473,17.3494,0.6533,6.7959,3.4015,0.8813,3.1709,631,3.5135,30,1,29,3.6834,733,9.7616,72,1,71,38.6231,7686,30.9567,182,2,180,85.2534,35.2059,0.8644,12.8172,8.7156,0.6733,2.9962,3.2353,30,1,2.6403,7.1562,72,1,23.807,23.9347,182,2,2.956,3.1686,30,1,2.3998,6.3903,64,1,20.3905,20.558,117,2,0.1828
123_3.tif,93624c05-390b-401a-87a6-fc3cd5ad4a93,Cell,,,VTA,Polygon,331.44,398.33,44.6028,28.3258,0.6986,9.3362,7.2299,0.5112,3.0824,1720,3.934,49,1,48,2.7348,1526,7.4232,65,1,64,56.9301,31767,35.8711,209,2,207,128.6463,43.5117,0.8539,15.2023,11.1836,0.6395,3.0194,3.5516,54,1,3.4868,9.1626,65,1,37.293,31.9215,209,2,2.9855,3.3291,54,1,3.8919,9.9544,60,1,26.7162,23.5796,162,2,0.3478
123_3.tif,2dc1de86-c5de-46ec-86a6-e9dcc1a1c9cf,Cell,,,VTA,Polygon,52.11,394.79,17.5024,15.8171,0.8791,5.4307,4.4015,0.6189,5.5247,1232,5.7303,43,1,42,2.2152,494,5.2375,42,1,41,33.7668,7530,25.4018,122,2,120,143.3257,43.8729,0.9357,14.8831,12.5542,0.4831,16.3346,40.0589,255,1,2.8251,8.1105,84,1,21.0321,21.323,149,2,17.8849,42.5573,255,1,2.9125,8.4403,84,1,19.2058,20.0281,149,2,0.1197
123_3.tif,18b4a53e-9b3d-41bd-b015-fce51598e6b1,Cell,,,VTA,Polygon,218.08,400.56,47.7484,30.6321,0.6395,10.9819,6.8024,0.7935,3.4679,2053,3.6239,28,1,27,3.7956,2247,10.1834,86,1,85,30.3345,17958,24.8593,135,2,133,211.722,54.7415,0.8879,19.443,15.2017,0.6045,3.0895,3.0098,28,1,3.5679,9.5271,86,1,21.89,21.7965,135,2,2.9794,2.7974,25,1,3.5017,9.3291,86,1,19.4334,20.1745,120,2,0.226
123_3.tif,137bfc95-9d29-465c-a88e-b22570e5d088,Cell,,,VTA,Polygon,423.87,397.43,29.1168,20.887,0.8387,7.0382,5.663,0.5824,5.1298,1857,10.7246,98,1,97,2.8094,1017,8.4148,83,1,82,138.8149,50251,59.3353,255,6,249,118.3223,43.5858,0.7827,16.9516,8.804,0.8529,4.2222,7.2687,123,1,3.3408,8.8557,83,1,61.6524,62.0705,255,2,3.9249,5.6737,123,1,3.5149,8.9923,70,1,36.3738,37.0528,213,2,0.2465
123_3.tif,d709dcfb-786c-41da-8d5b-816ef5cf75ee,Cell,,,VTA,Polygon,76.88,397.48,27.3424,26.1216,0.5036,8.3974,5.7519,0.7577,3.4274,1203,3.0293,21,1,20,3.094,1086,7.7791,54,1,53,32.8433,11528,24.9556,152,2,150,113.6443,44.5878,0.7183,16.3674,10.3124,0.8388,3.3345,3.3582,33,1,2.8635,8.1626,87,1,24.2475,23.2437,152,2,3.3039,3.4607,33,1,2.7874,8.2874,87,1,21.4092,21.934,119,2,0.2443
